,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Court_Indoor,Court_Outdoor,Surface_Clay,Surface_Grass,Surface_Hard,Round_1st Round,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,player1_round1,player2_round1,player1_round2,player2_round2,player1_round3,player2_round3,player1_round4,player2_round4,player1_round5,player2_round5
12194,3,Haase,Olivo,Haase,50,120,888,462,1.28,3.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,1,6,4,0,0,0,0,0,0
12195,3,Brands,Gulbis,Gulbis,205,313,253,150,2.75,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
12196,3,Lorenzi,Chiudinelli,Lorenzi,36,214,1123,243,1.16,4.5,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,6,3,0,0,0,0,0,0
12197,3,Bellucci,Laaksonen,Laaksonen,66,95,702,559,1.8,1.9,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,7,6,5,7,0,0,0,0
12198,3,Haase,Monteiro,Haase,50,114,888,487,1.44,2.62,False,True,True,False,False,False,True,False,False,False,False,False,False,7,5,7,5,0,0,0,0,0,0
12199,3,Brown,Istomin,Istomin,113,82,490,624,1.72,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,1,6,0,0,0,0,0,0
12200,3,Bautista,Sakharov,Bautista,18,196,2245,269,1.07,9.0,False,True,True,False,False,False,True,False,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
12201,3,Albot,Goffin,Goffin,132,13,418,2605,5.5,1.14,False,True,True,False,False,False,True,False,False,False,False,False,False,6,2,6,7,6,7,0,0,0,0
12202,3,Gulbis,Lorenzi,Gulbis,313,36,150,1123,1.57,2.25,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,3,6,6,4,0,0,0,0
12203,3,Gombos,Fognini,Fognini,87,31,600,1270,3.5,1.28,False,True,True,False,False,False,True,False,False,False,False,False,False,6,1,4,6,3,6,0,0,0,0
12204,3,Hanfmann,Lopez,Hanfmann,170,27,318,1390,3.0,1.36,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,3,6,6,1,0,0,0,0
12205,3,Laaksonen,Sousa,Sousa,95,61,559,750,2.1,1.66,False,True,True,False,False,False,True,False,False,False,False,False,False,1,6,2,6,0,0,0,0,0,0
12206,3,Haase,Goffin,Haase,50,13,888,2605,2.2,1.66,False,True,True,False,False,False,False,False,False,True,False,False,False,7,5,6,1,0,0,0,0,0,0
12207,3,Sousa,Hanfmann,Hanfmann,61,170,750,318,1.57,2.37,False,True,True,False,False,False,False,False,False,True,False,False,False,7,6,2,6,2,6,0,0,0,0
12208,3,Bautista,Istomin,Bautista,18,82,2245,624,1.2,4.5,False,True,True,False,False,False,False,False,False,True,False,False,False,6,3,6,4,0,0,0,0,0,0
12209,3,Gulbis,Fognini,Fognini,313,31,150,1270,1.9,1.9,False,True,True,False,False,False,False,False,False,True,False,False,False,3,6,6,4,3,6,0,0,0,0
12210,3,Hanfmann,Haase,Hanfmann,170,50,318,888,2.75,1.44,False,True,True,False,False,False,False,False,False,False,False,True,False,3,6,7,6,7,6,0,0,0,0
12211,3,Bautista,Fognini,Fognini,18,31,2245,1270,1.5,2.62,False,True,True,False,False,False,False,False,False,False,False,True,False,7,5,2,6,3,6,0,0,0,0
12212,3,Fognini,Hanfmann,Fognini,31,170,1270,318,1.3,3.5,False,True,True,False,False,False,False,False,False,False,False,False,True,6,4,7,5,0,0,0,0,0,0
12213,3,Altmaier,Zeballos,Zeballos,218,57,241,821,3.5,1.28,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,4,6,0,0,0,0,0,0
12214,3,Stebe,Dzumhur,Stebe,153,88,369,597,2.2,1.61,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,4,0,0,0,0,0,0
12215,3,Haider-Maurer,Schwartzman,Schwartzman,836,38,19,1110,7.0,1.1,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,3,6,0,0,0,0,0,0
12216,3,Mayer,Cecchinato,Mayer,101,104,533,529,1.8,1.9,False,True,True,False,False,True,False,False,False,False,False,False,False,7,5,6,2,0,0,0,0,0,0
12217,3,Tursunov,Paire,Paire,707,40,30,1050,8.0,1.08,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,2,6,0,0,0,0,0,0
12218,3,Simon,Marterer,Simon,39,121,1095,461,1.57,2.25,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,4,6,6,4,0,0,0,0
12219,3,Donskoy,Struff,Struff,98,54,549,858,3.5,1.28,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,4,6,0,0,0,0,0,0
12220,3,Kuznetsov,Cuevas,Kuznetsov,71,26,680,1425,2.1,1.66,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,7,5,6,4,0,0,0,0
12221,3,Molleker,Khachanov,Khachanov,923,32,14,1249,9.0,1.06,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
12222,3,Kicker,Haas,Kicker,96,249,557,205,1.9,1.8,False,True,True,False,False,True,False,False,False,False,False,False,False,7,5,6,2,0,0,0,0,0,0
12223,3,Berlocq,Delbonis,Delbonis,94,81,561,625,2.75,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,5,7,3,6,0,0,0,0
12224,3,Kohlschreiber,Rublev,Kohlschreiber,58,49,795,895,1.44,2.62,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,1,0,0,0,0,0,0
12225,3,Ramos-Vinolas,Mayer,Mayer,24,138,1725,403,1.36,3.0,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,3,6,6,7,0,0,0,0
12226,3,Bedene,Hernandez-Fernandez,Bedene,46,250,933,205,1.06,10.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,1,6,2,0,0,0,0,0,0
12227,3,Basilashvili,Ferrer,Ferrer,62,33,746,1210,3.4,1.3,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,6,3,3,6,0,0,0,0
12228,3,Vesely,Verdasco,Vesely,55,37,840,1115,2.37,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,6,7,6,3,0,0,0,0
12229,3,Kuznetsov,Mayer,Mayer,71,101,680,533,1.4,2.75,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,6,4,4,6,0,0,0,0
12230,3,Schwartzman,Stebe,Schwartzman,38,153,1110,369,1.28,3.5,False,True,True,False,False,False,True,False,False,False,False,False,False,1,6,6,4,6,2,0,0,0,0
12231,3,Paire,Kicker,Kicker,40,96,1050,557,1.4,2.75,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
12232,3,Delbonis,Ferrer,Delbonis,81,33,625,1210,2.5,1.5,False,True,True,False,False,False,True,False,False,False,False,False,False,7,5,6,3,0,0,0,0,0,0
12233,3,Zeballos,Vesely,Vesely,57,55,821,840,2.62,1.44,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
12234,3,Khachanov,Bedene,Khachanov,32,46,1249,933,1.66,2.1,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,5,7,6,4,0,0,0,0
12235,3,Simon,Kohlschreiber,Kohlschreiber,39,58,1095,795,2.75,1.4,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,6,3,2,6,0,0,0,0
12236,3,Mayer,Struff,Mayer,138,54,403,858,2.2,1.61,False,True,True,False,False,False,True,False,False,False,False,False,False,6,2,7,5,0,0,0,0,0,0
12237,3,Khachanov,Delbonis,Delbonis,32,81,1249,625,1.8,2.0,False,True,True,False,False,False,False,False,False,True,False,False,False,5,7,6,3,4,6,0,0,0,0
12238,3,Mayer,Vesely,Mayer,138,55,403,840,2.3,1.61,False,True,True,False,False,False,False,False,False,True,False,False,False,7,6,6,3,0,0,0,0,0,0
12239,3,Kicker,Kohlschreiber,Kohlschreiber,96,58,557,795,4.33,1.22,False,True,True,False,False,False,False,False,False,True,False,False,False,6,7,6,4,4,6,0,0,0,0
12240,3,Mayer,Schwartzman,Mayer,101,38,533,1110,3.4,1.33,False,True,True,False,False,False,False,False,False,True,False,False,False,6,2,2,6,6,3,0,0,0,0
12241,3,Delbonis,Mayer,Mayer,81,138,625,403,1.61,2.3,False,True,True,False,False,False,False,False,False,False,False,True,False,3,6,5,7,0,0,0,0,0,0
12242,3,Mayer,Kohlschreiber,Mayer,101,58,533,795,2.75,1.44,False,True,True,False,False,False,False,False,False,False,False,True,False,4,6,3,2,0,0,0,0,0,0
12243,3,Mayer,Mayer,Mayer,101,138,533,403,2.37,1.57,False,True,True,False,False,False,False,False,False,False,False,False,True,4,6,6,4,3,6,0,0,0,0
12244,3,Sousa,Youzhny,Sousa,62,99,785,560,1.4,2.75,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,7,5,6,3,0,0,0,0
12245,3,Marterer,Lajovic,Lajovic,120,71,461,682,2.2,1.61,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,6,7,0,0,0,0,0,0
12246,3,Zekic,Kuznetsov,Zekic,316,66,152,715,7.0,1.1,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
12247,3,Dolgopolov,Bellucci,Bellucci,70,80,691,637,1.5,2.5,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,7,5,4,6,0,0,0,0
12248,3,Ofner,Basilashvili,Ofner,157,63,354,735,2.25,1.57,False,True,True,False,False,True,False,False,False,False,False,False,False,7,5,3,0,0,0,0,0,0,0
12249,3,Dutra,Zeballos,Zeballos,524,57,64,848,2.25,1.57,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,6,7,6,7,0,0,0,0
12250,3,Giraldo,Haase,Giraldo,122,52,454,888,3.0,1.36,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,4,6,6,4,0,0,0,0
12251,3,Bagnis,Kohlschreiber,Kohlschreiber,108,47,508,930,2.1,1.66,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,6,3,3,6,0,0,0,0
12252,3,Vesely,Hanfmann,Vesely,48,125,910,445,1.4,2.75,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
12253,3,Haas,Struff,Struff,248,53,205,883,2.75,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,6,7,0,0,0,0,0,0
12254,3,Olivo,Monteiro,Olivo,118,110,462,501,2.37,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,7,5,6,2,0,0,0,0,0,0
12255,3,Berlocq,Melzer,Melzer,97,150,561,375,1.57,2.25,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,7,5,3,6,0,0,0,0
12256,3,Olivo,Zeballos,Olivo,118,57,462,848,2.5,1.5,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,6,2,0,0,0,0,0,0
12257,3,Vesely,Kohlschreiber,Kohlschreiber,48,47,910,930,1.8,1.9,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,3,6,0,0,0,0,0,0
12258,3,Bellucci,Struff,Bellucci,80,53,637,883,2.2,1.61,False,True,True,False,False,False,True,False,False,False,False,False,False,6,4,7,6,0,0,0,0,0,0
12259,3,Simon,Lajovic,Lajovic,37,71,1120,682,1.72,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
12260,3,Ofner,Cuevas,Ofner,157,27,354,1425,3.75,1.25,False,True,True,False,False,False,True,False,False,False,False,False,False,6,3,2,6,7,6,0,0,0,0
12261,3,Zekic,Fognini,Fognini,316,25,152,1475,5.5,1.14,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
12262,3,Sousa,Lorenzi,Sousa,62,36,785,1123,1.83,1.83,False,True,True,False,False,False,True,False,False,False,False,False,False,6,7,6,4,6,1,0,0,0,0
12263,3,Giraldo,Melzer,Melzer,122,150,454,375,2.0,1.72,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,6,7,0,0,0,0,0,0
12264,3,Kohlschreiber,Lajovic,Kohlschreiber,47,71,930,682,1.5,2.62,False,True,True,False,False,False,False,False,False,True,False,False,False,4,6,6,4,7,6,0,0,0,0
12265,3,Bellucci,Fognini,Fognini,80,25,637,1475,3.0,1.4,False,True,True,False,False,False,False,False,False,True,False,False,False,3,6,1,6,0,0,0,0,0,0
12266,3,Ofner,Olivo,Ofner,157,118,354,462,1.9,1.9,False,True,True,False,False,False,False,False,False,True,False,False,False,6,3,1,6,6,3,0,0,0,0
12267,3,Melzer,Sousa,Sousa,150,62,375,785,2.37,1.53,False,True,True,False,False,False,False,False,False,True,False,False,False,6,2,1,6,3,6,0,0,0,0
12268,3,Kohlschreiber,Fognini,Kohlschreiber,47,25,930,1475,2.2,1.66,False,True,True,False,False,False,False,False,False,False,False,True,False,7,5,6,3,0,0,0,0,0,0
12269,3,Ofner,Sousa,Sousa,157,62,354,785,2.62,1.5,False,True,True,False,False,False,False,False,False,False,False,True,False,6,7,6,7,0,0,0,0,0,0
12270,3,Kohlschreiber,Sousa,Kohlschreiber,47,62,930,785,1.4,3.0,False,True,True,False,False,False,False,False,False,False,False,False,True,6,3,6,4,0,0,0,0,0,0
12271,3,Daniel,Dzumhur,Dzumhur,95,87,564,610,2.2,1.61,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,3,6,3,6,0,0,0,0
12272,3,King,Sanchez,King,347,624,129,42,1.4,2.75,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
12273,3,Tiafoe,Kokkinakis,Kokkinakis,67,454,712,85,1.72,2.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,7,0,0,0,0,0,0
12274,3,Ebden,Novikov,Ebden,154,219,363,238,1.44,2.62,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,6,3,6,3,0,0,0,0
12275,3,Kravchuk,Santillan,Santillan,142,168,387,326,2.2,1.61,False,True,False,False,True,True,False,False,False,False,False,False,False,0,6,1,6,0,0,0,0,0,0
12276,3,Mannarino,Jung,Mannarino,42,167,1006,327,1.14,5.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,3,0,0,0,0,0,0
12277,3,Ito,Fratangelo,Fratangelo,163,117,334,466,2.75,1.4,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
12278,3,Halys,Karlovic,Halys,126,31,437,1295,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
12279,3,Klein,Millot,Millot,235,165,214,332,2.5,1.5,False,True,False,False,True,True,False,False,False,False,False,False,False,2,6,6,3,1,6,0,0,0,0
12280,3,Polansky,Uchiyama,Polansky,115,162,476,337,1.57,2.25,False,True,False,False,True,True,False,False,False,False,False,False,False,7,5,7,6,0,0,0,0,0,0
12281,3,Escobedo,Verdasco,Verdasco,83,38,618,1115,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,5,7,2,6,0,0,0,0
12282,3,Fritz,Kukushkin,Fritz,127,102,434,530,1.72,2.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,2,6,2,0,0,0,0
12283,3,Fratangelo,Mannarino,Mannarino,117,42,466,1006,2.62,1.44,False,True,False,False,True,False,True,False,False,False,False,False,False,1,6,1,6,0,0,0,0,0,0
12284,3,Dzumhur,Halys,Dzumhur,87,126,610,437,1.83,1.83,False,True,False,False,True,False,True,False,False,False,False,False,False,5,3,0,0,0,0,0,0,0,0
12285,3,King,Querrey,Querrey,347,24,129,1740,9.0,1.07,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,6,4,6,7,0,0,0,0
12286,3,Kokkinakis,Polansky,Kokkinakis,454,115,85,476,1.57,2.25,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,6,3,7,6,0,0,0,0
12287,3,Verdasco,Millot,Millot,38,165,1115,332,1.16,5.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,1,2,6,4,6,0,0,0,0
12288,3,Berdych,Santillan,Berdych,14,168,2480,326,1.14,5.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,6,1,0,0,0,0,0,0
12289,3,Ebden,Lopez,Lopez,154,28,363,1390,3.0,1.36,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
12290,3,Fritz,Ramos-Vinolas,Fritz,127,23,434,1815,1.66,2.1,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,6,4,0,0,0,0,0,0
12291,3,Millot,Querrey,Querrey,165,24,332,1740,5.0,1.16,False,True,False,False,True,False,False,False,False,True,False,False,False,1,6,3,6,0,0,0,0,0,0
12292,3,Berdych,Mannarino,Berdych,14,42,2480,1006,1.2,4.5,False,True,False,False,True,False,False,False,False,True,False,False,False,4,6,6,3,6,4,0,0,0,0
12293,3,Fritz,Kokkinakis,Kokkinakis,127,454,434,85,1.66,2.1,False,True,False,False,True,False,False,False,False,True,False,False,False,6,7,2,6,0,0,0,0,0,0
12294,3,Dzumhur,Lopez,Dzumhur,87,28,610,1390,2.5,1.53,False,True,False,False,True,False,False,False,False,True,False,False,False,6,7,6,4,7,6,0,0,0,0
12295,3,Berdych,Kokkinakis,Kokkinakis,14,454,2480,85,1.28,3.75,False,True,False,False,True,False,False,False,False,False,False,True,False,6,3,6,7,4,6,0,0,0,0
12296,3,Querrey,Dzumhur,Querrey,24,87,1740,610,1.25,4.0,False,True,False,False,True,False,False,False,False,False,False,True,False,3,6,6,4,6,4,0,0,0,0
12297,3,Kokkinakis,Querrey,Querrey,454,24,85,1740,2.75,1.44,False,True,False,False,True,False,False,False,False,False,False,False,True,3,6,6,3,2,6,0,0,0,0
12298,3,Paul,Ruud,Paul,225,109,229,505,1.4,2.75,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,7,5,3,0,0,0,0,0
12299,3,Kozlov,Bhambri,Bhambri,132,200,421,265,2.2,1.61,False,True,False,False,True,True,False,False,False,False,False,False,False,5,7,0,2,0,0,0,0,0,0
12300,3,Laaksonen,Pospisil,Laaksonen,96,72,562,672,3.4,1.3,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,4,6,3,0,0,0,0
12301,3,Fabbiano,Mahut,Mahut,91,111,597,500,2.0,1.72,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,6,7,0,0,0,0,0,0
12302,3,Lacko,Halebian,Lacko,119,644,461,39,1.1,7.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,4,0,0,0,0,0,0
12303,3,Bangoura,Copil,Copil,313,90,153,604,3.5,1.28,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
12304,3,Donaldson,Sela,Donaldson,69,74,695,660,1.72,2.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,4,6,3,0,0,0,0
12305,3,Opelka,Medvedev,Medvedev,130,50,428,902,2.62,1.44,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,3,6,6,7,0,0,0,0
12306,3,Pella,Ramanathan,Pella,100,182,549,300,1.61,2.2,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
12307,3,Smyczek,Young,Young,205,58,252,845,2.75,1.4,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,3,6,4,6,0,0,0,0
12308,3,Baghdatis,Leshem,Baghdatis,77,278,645,178,1.16,5.0,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,6,0,0,0,0,0,0,0
12309,3,Krueger,Tursunov,Tursunov,223,820,232,20,1.5,2.5,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,7,6,4,6,0,0,0,0
12310,3,Thompson,Bemelmans,Thompson,75,98,656,561,1.57,2.25,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,2,0,0,0,0,0,0
12311,3,Chung,Edmund,Edmund,56,41,861,1013,2.1,1.66,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,1,6,0,0,0,0,0,0
12312,3,Jaziri,Bega,Jaziri,73,351,665,128,1.14,5.5,False,True,False,False,True,True,False,False,False,False,False,False,False,7,5,7,5,0,0,0,0,0,0
12313,3,Soeda,Sandgren,Sandgren,138,106,397,511,2.5,1.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,3,6,0,0,0,0,0,0
12314,3,Sock,Copil,Sock,19,90,2200,604,1.28,3.5,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
12315,3,Laaksonen,Thiem,Thiem,96,7,562,4065,5.5,1.14,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,3,6,0,0,0,0,0,0
12316,3,Pella,Zverev,Pella,100,26,549,1461,2.5,1.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,7,6,6,3,0,0,0,0
12317,3,Lacko,Del,Del,119,32,461,1280,4.0,1.22,False,True,False,False,True,False,True,False,False,False,False,False,False,5,7,2,6,0,0,0,0,0,0
12318,3,Nishikori,Young,Nishikori,9,58,3140,845,1.14,5.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,4,6,7,6,0,0,0,0
12319,3,Mahut,Raonic,Raonic,111,10,500,3130,6.0,1.12,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,7,0,0,0,0,0,0
12320,3,Donaldson,Polmans,Donaldson,69,209,695,247,1.2,4.33,False,True,False,False,True,False,True,False,False,False,False,False,False,6,2,6,3,0,0,0,0,0,0
12321,3,Pouille,Paul,Paul,17,225,2255,229,1.28,3.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,3,6,0,0,0,0,0,0
12322,3,Muller,Tursunov,Muller,21,820,1930,20,1.12,6.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,1,6,2,0,0,0,0,0,0
12323,3,Thompson,Zverev,Zverev,75,8,656,3150,4.5,1.18,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,3,6,6,7,0,0,0,0
12324,3,Baghdatis,Harrison,Baghdatis,77,40,645,1018,2.62,1.44,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
12325,3,Jaziri,Anderson,Anderson,73,45,665,960,3.75,1.28,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,1,6,0,0,0,0,0,0
12326,3,Dimitrov,Edmund,Dimitrov,11,41,3070,1013,1.4,2.75,False,True,False,False,True,False,True,False,False,False,False,False,False,7,5,4,6,6,3,0,0,0,0
12327,3,Monfils,Bhambri,Bhambri,22,200,1915,265,1.16,5.0,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,6,4,5,7,0,0,0,0
12328,3,Medvedev,Johnson,Medvedev,50,34,902,1205,2.2,1.61,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,6,4,7,6,0,0,0,0
